"farmer","siteid_source","siteid","gridpointid","gridcellid_rainfall","rainfallregime","gridcellid_smoist","gridcellid_temp","year","NDWDMTBelow13.8C","GDDBelow13.8","S","LowestADMT31","alt4gridcell_temp","rains","start_wet","end_wet","Ndays","Nwetdays","Ndrydays","rainfallacc","smoist_Ndayswthobs","smoistacc","avgsmoistbefNdayswthobs","avgsmoistbef","temp_avdm","temp_mindm","temp_maxdm","Ndryspls2days","Ndryspls3days","Ndryspls4days","Ndryspls5days","Ndryspls6days","Ndryspls7days","Ndryspls8days","Ndryspls9days","Ndryspls10days","Ndryspls11days","Ndryspls12days","Ndryspls13days","Ndryspls14days","Ndryspls15days","Ndryspls16days","Ndryspls17days","Ndryspls18days","Ndryspls19days","Ndryspls20ormoredays","Ndrysplmaxlgth","Ndrysplfst20days","Ndrysplaft50days","dmtperc2.5","dmtperc5","dmtperc10","dmtperc25","dmtperc75","dmtperc90","dmtperc95","dmtperc97.5","county","region","m_asl"
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2002,0,0,359,293.05,1459.931,"SR",270,339,69,32,37,350.26,20,19.12,4,0.2444,294.08,292,296.25,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,292,292.1149,292.5616,293.0423,294.8248,295.5948,295.8459,295.9565,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2003,0,0,191,292.47,1459.931,"LR",73,160,87,60,27,618.01,0,0,0,0,294.17,291.25,297,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,291.6932,292.1709,292.5623,292.9998,294.8704,296.0273,296.3899,296.7122,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2003,0,0,191,292.47,1459.931,"SR",270,339,69,34,35,256.3,0,0,0,0,294.29,292.5,296,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,5,5,292.5911,292.7733,292.9485,293.544,294.8543,295.2643,295.6952,295.8599,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2004,0,0,164,293.25,1459.931,"LR",73,160,87,41,46,450.6,0,0,0,0,294.01,291.75,297.75,2,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13,7,13,292.0143,292.1524,292.4767,292.9332,294.6089,295.6659,296.4587,296.9572,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2004,0,0,164,293.25,1459.931,"SR",270,339,69,33,36,329.36,0,0,0,0,293.89,291.75,295.75,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,291.9302,292.1224,292.4867,293.1394,294.2045,295.0934,295.4457,295.6099,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2005,0,0,184,292.97,1459.931,"LR",73,160,87,51,36,574.81,0,0,0,0,294.16,291.5,296.75,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,291.7785,292.0465,292.3356,293.2185,294.9264,295.7778,296.1036,296.2402,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2005,0,0,184,292.97,1459.931,"SR",270,339,69,22,47,197.42,0,0,0,0,294.41,291.75,295.75,0,4,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,4,10,292.2946,293.0313,293.2475,293.9402,294.8051,295.0092,295.2255,295.4137,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2006,0,0,327,292.31,1459.931,"LR",73,160,87,62,25,686.28,0,0,0,0,293.47,291.75,295.25,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,291.75,291.9182,292.3246,292.8711,293.8591,294.3496,294.6649,294.9032,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2006,0,0,327,292.31,1459.931,"SR",270,339,69,34,35,464.51,0,0,0,0,293.6,291.25,296.5,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,291.313,291.4602,291.744,292.3116,294.4872,295.759,295.9745,296.2845,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2007,0,0,161,292.69,1459.931,"LR",73,160,87,42,45,477.39,48,25.09,6,0.2773,294.21,291.75,296.25,5,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,4,6,292.0113,292.1464,292.4752,293.1329,294.9392,295.7905,295.9257,295.9933,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2007,0,0,161,292.69,1459.931,"SR",270,339,69,20,49,214.9,47,17.97,4,0.2552,294.13,291.75,295.75,2,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11,3,5,291.75,292.2946,292.743,293.5117,294.6089,294.9252,295.1334,295.3216,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2008,0,0,203,292.48,1459.931,"LR",73,160,87,52,35,571.37,61,24.82,8,0.2283,293.68,291.75,295.5,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,291.8513,292.0315,292.3206,292.8236,294.1899,294.7718,295.0833,295.3198,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2008,0,0,203,292.48,1459.931,"SR",270,339,69,36,33,336.81,48,19.93,7,0.2984,293.58,290.75,296.5,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,3,9,290.8997,291.245,291.8321,292.6034,294.3013,294.7617,295.0898,295.3776,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2009,0,0,359,293.06,1459.931,"LR",73,160,87,53,34,554.4,51,25.69,6,0.2221,294.28,291,297.25,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,292.026,292.3388,292.6892,293.54,294.8539,295.8298,296.3303,296.7057,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2009,0,0,359,293.06,1459.931,"SR",270,339,69,33,36,246.28,41,18.34,6,0.3118,294.13,292.25,295.75,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,292.3411,292.6143,293.0348,293.4026,294.6709,295.1299,295.298,295.4417,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2010,0,0,200,293.23,1459.931,"LR",73,160,87,49,38,649.45,51,27.54,6,0.3138,294.18,291.75,296.5,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,292.273,292.5488,292.8626,293.3476,294.8453,295.4302,295.7202,295.9817,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2010,0,0,200,293.23,1459.931,"SR",270,339,69,39,30,270.38,41,19.91,6,0.3002,294.17,292,295.5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,292.5465,292.8233,292.995,293.5801,294.6346,295.006,295.1812,295.2863,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2011,0,0,324,292.52,1459.931,"LR",73,160,87,50,37,479.88,62,24.26,7,0.2219,293.92,291.75,296.75,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,2,4,291.795,292.2755,292.5458,293.1364,294.4127,294.9182,295.2085,295.4037,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2011,0,0,324,292.52,1459.931,"SR",270,339,69,47,22,470.53,48,21.03,6,0.2841,293.06,290.25,295.25,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,290.4952,291.0708,291.4962,292.272,293.4933,294.304,294.4792,294.6594,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2012,0,0,187,292.52,1459.931,"LR",73,160,87,57,30,671.51,62,25.81,6,0.2759,293.95,291.5,297.75,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,291.6501,292.0193,292.2007,292.6199,294.4592,296.774,297.1369,297.3559,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2012,0,0,187,292.52,1459.931,"SR",270,339,69,40,29,408.76,40,20.64,6,0.2827,293.71,291.5,295.25,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,291.5,291.6839,292.0593,292.7125,294.3979,294.7583,294.9722,295.1074,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2013,0,0,222,292.94,1459.931,"LR",73,160,87,59,28,689.38,60,27.14,8,0.2857,293.66,292,296,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,292.024,292.2683,292.4885,293.0651,294.0621,294.5986,294.8348,295.2072,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2013,0,0,222,292.94,1459.931,"SR",270,339,69,33,36,330.3,47,20.25,7,0.333,293.88,291.75,295.5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,2,1,292.024,292.5158,292.6096,293.0225,294.3851,295.0083,295.1772,295.286,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2014,0,0,234,293.17,1459.931,"LR",73,160,87,48,39,516.01,60,26.43,7,0.2314,294.06,291,295.75,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,5,2,292.0223,292.3409,293.0731,293.5153,294.4805,294.9179,295.4124,295.6169,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2014,0,0,234,293.17,1459.931,"SR",270,339,69,37,32,327.33,46,20.75,7,0.3006,293.92,291.75,295.5,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,291.8138,291.9565,292.7785,293.1201,294.5916,295.1284,295.2372,295.3574,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2015,0,0,317,292.92,1459.931,"LR",73,160,87,61,26,688.68,60,27.64,7,0.2056,293.91,291.25,299.5,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,3,291.7785,291.9933,292.3401,292.7282,293.9339,295.4948,298.4182,298.8559,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2015,0,0,317,292.92,1459.931,"SR",270,339,69,45,24,519.25,47,22.17,8,0.2888,293.81,291.75,296.75,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,291.8451,292.0603,292.3456,292.731,294.6479,295.3786,295.774,296.3196,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2016,0,0,182,293.02,1459.931,"LR",73,160,87,51,36,668.79,60,28.03,7,0.2898,294.7,291.75,298,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,292.5258,292.8386,293.1389,293.6769,295.1034,296.9677,297.3055,297.487,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2016,0,0,182,293.02,1459.931,"SR",270,339,69,31,38,251.43,49,21.26,7,0.3256,294.64,292.25,296.5,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,2,2,292.4329,292.8669,293.3093,293.8666,295.313,295.6066,295.8193,296.0703,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2017,0,0,323,293.6,1459.931,"LR",73,160,87,53,34,572.33,60,28.27,7,0.2826,294.78,292.25,297.5,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,292.5916,293.2643,293.4219,293.7793,295.5135,296.4174,296.7275,297.1059,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2017,0,0,323,293.6,1459.931,"SR",270,339,69,36,33,311.7,46,22.79,7,0.3277,294.08,291.5,296.5,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,291.6852,292.1156,292.5761,293.2617,294.6382,295.3438,295.6942,296.0696,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2018,0,0,108,292.78,1459.931,"LR",73,160,87,66,21,785.91,60,30.3,8,0.3371,293.26,291.25,295.25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,291.274,291.5223,291.8386,292.5993,293.7245,294.1569,294.4572,294.7295,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2018,0,0,108,292.78,1459.931,"SR",270,339,69,30,39,380.67,48,20.76,7,0.2828,294.63,292.5,296.5,5,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,292.6802,293.0405,293.477,293.8453,295.1146,295.6391,296.0716,296.2878,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2019,0,0,337,292.79,1459.931,"LR",73,160,87,52,35,515.81,60,27.56,7,0.3197,295.01,292.5,298.25,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,292.5115,292.5978,292.9259,293.6051,295.7693,297.519,297.732,297.9852,"Homa Bay","Rachuonyo",1461
"farmer_462","FinalCoordsNew",81,481,36,2,15,45,2019,0,0,337,292.79,1459.931,"SR",270,339,69,49,20,667.17,51,23.25,7,0.329,293.31,291.25,295.25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,291.4302,291.8065,292.1589,292.6394,293.7445,294.3411,294.4852,294.8216,"Homa Bay","Rachuonyo",1461
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1981,0,0,192,292.94,1349.024,"LR",72,160,88,73,15,723.7,0,0,0,0,293.94,292.5,295.25,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,292.5,292.6184,292.8386,293.3258,294.226,294.7573,294.9142,294.994,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1981,0,0,192,292.94,1349.024,"SR",294,341,47,14,33,126.88,0,0,0,0,294.14,292.75,295.25,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,292.75,292.75,292.8101,293.298,294.762,295.0548,295.1524,295.2025,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1982,0,0,321,292.96,1349.024,"LR",72,160,88,50,38,507.48,0,0,0,0,294.38,292,297.25,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,292.3048,292.762,292.8724,293.3664,294.8746,296.0518,296.6509,296.9767,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1982,0,0,321,292.96,1349.024,"SR",294,341,47,30,17,316.85,0,0,0,0,293.06,291.5,294.5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,291.512,291.5871,291.7312,292.5571,293.4399,293.8574,294.0826,294.2297,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1983,0,0,365,293.31,1349.024,"LR",72,160,88,50,38,534.1,0,0,0,0,295.11,293,297.75,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,2,6,293.3043,293.7845,294.0413,294.3503,295.5913,295.9479,296.219,296.6992,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1983,0,0,365,293.31,1349.024,"SR",294,341,47,19,28,237.87,0,0,0,0,293.76,292.25,295,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,292.272,292.4207,292.9244,293.2107,294.0173,294.5183,294.6669,294.7412,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1984,0,0,207,292.81,1349.024,"LR",72,160,88,32,56,314.3,0,0,0,0,294.62,292,297.5,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,17,7,13,292.501,293.2663,293.4479,293.8168,294.9179,295.6997,296.2998,296.9495,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1984,0,0,207,292.81,1349.024,"SR",294,341,47,22,25,211.78,0,0,0,0,293.65,291.5,295.75,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,14,0,291.5468,291.8191,292.2573,292.989,293.9547,295.0396,295.3331,295.4777,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1985,0,0,201,292.56,1349.024,"LR",72,160,88,57,31,663.11,0,0,0,0,293.47,291.25,297.75,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,6,8,291.5493,292.0243,292.2715,292.6294,293.6118,294.3536,296.5528,297.3076,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1985,0,0,201,292.56,1349.024,"SR",294,341,47,24,23,180.66,0,0,0,0,293.68,291.5,295.5,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,291.5,291.544,291.9284,292.7212,294.3148,294.9154,295.2077,295.3559,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1986,0,0,199,292.77,1349.024,"LR",72,160,88,57,31,517.95,0,0,0,0,293.81,291.75,295.75,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,291.8501,292.3666,292.6189,293.1634,294.1684,294.717,295.1093,295.3536,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1986,0,0,199,292.77,1349.024,"SR",294,341,47,27,20,235.07,0,0,0,0,293.64,291.75,295.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,291.795,292.0878,292.6772,292.9925,293.9797,294.2275,294.6629,294.9595,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1987,0,0,167,293.37,1349.024,"LR",72,160,88,64,24,526.36,0,0,0,0,294.17,292.25,296.5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,292.5095,292.6031,292.7946,293.3348,294.726,295.3258,295.6364,295.9512,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1987,0,0,167,293.37,1349.024,"SR",294,341,47,20,27,202.54,0,0,0,0,294.55,292.75,296.25,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,292.75,292.7955,293.0443,293.8116,295.1043,295.4442,295.9137,296.1064,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1988,0,0,209,293.28,1349.024,"LR",72,160,88,50,38,589.83,0,0,0,0,294.41,292.25,297.25,4,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,9,2,9,292.5503,292.9257,293.2961,293.6013,294.8726,295.5984,296.1489,296.3991,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1988,0,0,209,293.28,1349.024,"SR",294,341,47,21,26,160.99,0,0,0,0,294.19,292.75,296.25,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,292.75,292.7955,293.0443,293.4857,294.5788,295.0833,295.2305,295.4582,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1989,0,0,195,293.04,1349.024,"LR",72,160,88,47,41,465.07,0,0,0,0,293.73,292,295.75,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,2,6,292.015,292.1539,292.4279,292.946,294.2485,294.6764,295.0518,295.2357,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1989,0,0,195,293.04,1349.024,"SR",294,341,47,28,19,168.08,0,0,0,0,294.19,292,296,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,292.0881,292.5886,292.8568,293.3453,294.6627,295.2913,295.5836,295.7317,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1990,0,0,215,293.6,1349.024,"LR",72,160,88,63,25,481.89,0,0,0,0,294.16,292.75,295.5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,293.0088,293.0886,293.2455,293.6364,294.4567,294.7595,294.9412,295.1009,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1990,0,0,215,293.6,1349.024,"SR",294,341,47,15,32,115.63,0,0,0,0,294.38,293,296,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,3,0,293.015,293.1141,293.2853,293.7297,294.7207,295.4414,295.6396,295.7387,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1991,0,0,299,293.17,1349.024,"LR",72,160,88,58,30,542.68,0,0,0,0,294.4,292.75,297.25,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,5,292.768,292.9527,293.2725,293.6239,294.4977,295.9032,296.7905,296.9257,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1991,0,0,299,293.17,1349.024,"SR",294,341,47,22,25,148.75,31,10.54,6,0.2682,293.71,292,295.25,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,292.0293,292.2277,292.5888,293.1451,294.017,294.4172,294.6644,294.9572,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1992,0,0,194,292.91,1349.024,"LR",72,160,88,45,43,430.11,24,18.55,5,0.1438,294.88,293,299,0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,5,11,293,293.03,293.2883,293.9189,295.2523,296.2793,297.6547,298.4054,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1992,0,0,194,292.91,1349.024,"SR",294,341,47,21,26,164.84,16,9.98,5,0.2439,293.87,292.5,295.25,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,292.511,292.5853,292.734,293.1579,294.303,294.6912,294.8894,294.9857,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1993,0,0,189,293.6,1349.024,"LR",72,160,88,48,40,466.91,31,19.56,3,0.1847,294.42,292.5,296.5,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,292.7603,292.8724,293.0926,293.5971,294.8944,295.447,295.8033,295.9835,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1993,0,0,189,293.6,1349.024,"SR",294,341,47,17,30,135.74,17,9.64,6,0.1835,294.54,292.75,296.25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,4,0,292.7955,293.0443,293.286,293.731,295.1184,295.5283,295.721,295.9592,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1994,0,0,174,293.19,1349.024,"LR",72,160,88,60,28,638.08,31,23.45,7,0.1673,294.22,292,296.5,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,292.5496,293.0225,293.2387,293.6351,294.5,295.0766,295.5766,295.9504,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1994,0,0,174,293.19,1349.024,"SR",294,341,47,33,14,371.59,18,11.52,6,0.1974,293.38,292,295.25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,292,292,292.2147,292.7417,293.7633,294.2773,294.4725,294.9149,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1995,0,0,183,293.15,1349.024,"LR",72,160,88,44,44,486.69,33,22.15,4,0.2443,294.51,292.25,296.5,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,292.5521,293.0328,293.3093,293.6964,294.9983,295.764,296.049,296.2362,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1995,0,0,183,293.15,1349.024,"SR",294,341,47,28,19,239.83,15,11.69,2,0.1884,294.33,292.75,295.75,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,292.774,292.9212,293.2125,293.6569,294.765,295.1914,295.3896,295.4887,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1996,0,0,192,293.37,1349.024,"LR",72,160,88,57,31,553.57,39,23.23,3,0.21,294.35,292,296.25,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,292.451,292.8381,293.1529,293.5953,294.7908,295.3524,295.4927,295.8501,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1996,0,0,192,293.37,1349.024,"SR",294,341,47,22,25,220.64,17,9.64,3,0.1822,294.13,292,295.75,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,292.045,292.2965,292.5893,293.5653,294.6051,294.8679,294.9842,295.2095,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1997,0,0,334,292.98,1349.024,"LR",72,160,88,46,42,450.96,28,21,0,0,294.5,291.75,299.75,3,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9,5,9,291.9502,292.3026,292.6469,293.3356,294.737,297.5318,298.3005,299.1574,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1997,0,0,334,292.98,1349.024,"SR",294,341,47,33,14,360.28,14,12.91,0,0,293.41,291.75,295,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,291.75,291.7955,292.1762,292.8138,293.7638,294.2875,294.6649,294.8536,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1998,0,0,1,293.49,1349.024,"LR",72,160,88,42,46,444.51,29,22.69,3,0.2078,295.34,293,298,4,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,293.2753,293.5355,293.976,294.6116,295.8328,296.8989,297.1792,297.3493,"Homa Bay","Rachuonyo",1408
"farmer_152","FinalCoordsNew",82,482,39,2,12,40,1998,0,0,1,293.49,1349.024,"SR",294,341,47,10,37,87.28,11,10.21,6,0.2739,295.04,293.75,296.5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,293.7665,293.8629,294.0611,294.4877,295.2337,295.71,295.9577,296.2082,"Homa Bay","Rachuonyo",1408
