"farmer","region","year","season","trt","stem","striga","yield","start_year","start_season","siteid_source","siteid","gridpointid","gridcellid_rainfall","rainfallregime","gridcellid_smoist","gridcellid_temp","NDWDMTBelow13.8C","GDDBelow13.8","S","LowestADMT31","alt4gridcell_temp","start_wet","end_wet","Ndays","Nwetdays","Ndrydays","rainfallacc","smoist_Ndayswthobs","smoistacc","avgsmoistbefNdayswthobs","avgsmoistbef","temp_avdm","temp_mindm","temp_maxdm","Ndryspls2days","Ndryspls3days","Ndryspls4days","Ndryspls5days","Ndryspls6days","Ndryspls7days","Ndryspls8days","Ndryspls9days","Ndryspls10days","Ndryspls11days","Ndryspls12days","Ndryspls13days","Ndryspls14days","Ndryspls15days","Ndryspls16days","Ndryspls17days","Ndryspls18days","Ndryspls19days","Ndryspls20ormoredays","Ndrysplmaxlgth","Ndrysplfst20days","Ndrysplaft50days","dmtperc2.5","dmtperc5","dmtperc10","dmtperc25","dmtperc75","dmtperc90","dmtperc95","dmtperc97.5","county","m_asl","rownumber","rainfallaccm","yearf","dmtperc10degC","dmtperc90degC","rainfallaccm2","stemlog","strigalog","strigalog10","stem_p","stem_c","striga_p","striga_c","yield_p","yield_c","stemlog_p","stemlog_c","strigalog_p","strigalog_c","trt.labels","dmtperc90degC_s","Ndrysplfst20days_s","Ndrysplaft50days_s","dmtperc10degC_s","rainfallaccm_mean","dmtperc90degC_mean","dmtperc10degC_mean","Ndrysplfst20days_mean","Ndrysplaft50days_mean","yield_mean","stemlog_mean","strigalog_mean"
"farmer_791","Migori",2012,"SR","c",18,279,1.6,2007,"LR","FinalCoordinates",307,307,13,2,21,65,0,0,187,292.71,1411.307,282,352,70,43,27,363.85,45,19.94,7,0.2352,293.5,291.25,295.5,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,291.3478,291.5435,291.8371,292.6284,294.1812,294.6024,294.8151,295.0618,"Migori",1528,"2286",0.36385,"2012",18.8371,21.6024,0.1323868225,2.94443897916644,5.63478960316925,2.44715803134222,6,18,9,279,2.93,1.6,1.94591014905531,2.94443897916644,2.30258509299405,5.63478960316925,"Control",-1.11217089859048,0.764840923239332,-0.29159598606285,-1.63103747408585,0.322508,21.93202,19.04798,4.8,4.8,2.7753333333,2.37997746832291,4.92574725333687
"farmer_791","Migori",2013,"LR","p",0,0,3.626666667,2007,"LR","FinalCoordinates",307,307,13,2,21,65,0,0,338,292.87,1411.307,66,152,86,59,27,624.58,63,25.04,8,0.1753,293.74,291.5,296.25,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1,14,292.0088,292.1466,292.5365,293.0453,294.1627,294.6191,294.9757,295.4655,"Migori",1528,"2287",0.62458,"2013",19.5365,21.6191,0.3901001764,0,0,0,0,37,0,402,3.626666667,2.605333333,0,3.63758615972639,0,5.99893656194668,"PPT",-1.09754686418467,-1.23424276328894,3.12397256145154,-0.835170971574737,0.5424975,22.33215,19.691325,4.75,7.75,2.80775,2.71838893438017,4.43573646744085
"farmer_791","Migori",2013,"LR","c",37,402,2.605333333,2007,"LR","FinalCoordinates",307,307,13,2,21,65,0,0,338,292.87,1411.307,66,152,86,59,27,624.58,63,25.04,8,0.1753,293.74,291.5,296.25,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1,14,292.0088,292.1466,292.5365,293.0453,294.1627,294.6191,294.9757,295.4655,"Migori",1528,"2288",0.62458,"2013",19.5365,21.6191,0.3901001764,3.63758615972639,5.99893656194668,2.60530504614111,0,37,0,402,3.626666667,2.605333333,0,3.63758615972639,0,5.99893656194668,"Control",-1.09754686418467,-1.23424276328894,3.12397256145154,-0.835170971574737,0.5424975,22.33215,19.691325,4.75,7.75,2.80775,2.71838893438017,4.43573646744085
"farmer_972","Migori",2014,"SR","p",1,4,4.3,2014,"LR","FinalCoordinates",318,318,17,2,18,59,0,0,237,293.46,1399.177,280,349,69,34,35,265.63,42,19.32,6,0.2876,294.06,292,296,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,292,292.1482,292.4925,293.1892,294.7908,295.2793,295.6637,295.7878,"Migori",1538,"2289",0.26563,"2014",19.4925,22.2793,0.0705592969,0.693147180559945,1.6094379124341,0.698970004336019,1,10,4,371,4.3,2.8,0.693147180559945,2.39789527279837,1.6094379124341,5.91889385427315,"PPT",-0.51941587528002,0.431660308817953,0.0189102455293677,-0.885239782141619,0.26563,22.2793,19.4925,6,4,3.55,1.54552122667916,3.76416588335362
"farmer_972","Migori",2014,"SR","c",10,371,2.8,2014,"LR","FinalCoordinates",318,318,17,2,18,59,0,0,237,293.46,1399.177,280,349,69,34,35,265.63,42,19.32,6,0.2876,294.06,292,296,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,292,292.1482,292.4925,293.1892,294.7908,295.2793,295.6637,295.7878,"Migori",1538,"2290",0.26563,"2014",19.4925,22.2793,0.0705592969,2.39789527279837,5.91889385427315,2.5705429398819,1,10,4,371,4.3,2.8,0.693147180559945,2.39789527279837,1.6094379124341,5.91889385427315,"Control",-0.51941587528002,0.431660308817953,0.0189102455293677,-0.885239782141619,0.26563,22.2793,19.4925,6,4,3.55,1.54552122667916,3.76416588335362
"farmer_972","Migori",2015,"LR","p",1,17,4.8,2014,"LR","FinalCoordinates",318,318,17,2,18,59,0,0,336,292.83,1399.177,68,157,89,61,28,664.74,55,24.35,7,0.1622,294.29,291.25,299.5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,2,291.3656,292.1171,292.53,293.0421,294.2973,298.187,298.8228,299.1036,"Migori",1538,"2291",0.66474,"2015",19.53,25.187,0.4418792676,0.693147180559945,2.89037175789616,1.25527250510331,1,5,17,555,4.8,1.6,0.693147180559945,1.79175946922805,2.89037175789616,6.32076829425058,"PPT",2.02682992362658,1.43120215208209,-0.602102217655067,-0.842567500408503,0.66474,25.187,19.53,9,2,3.2,1.242453324894,4.60557002607337
"farmer_972","Migori",2015,"LR","c",5,555,1.6,2014,"LR","FinalCoordinates",318,318,17,2,18,59,0,0,336,292.83,1399.177,68,157,89,61,28,664.74,55,24.35,7,0.1622,294.29,291.25,299.5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,2,291.3656,292.1171,292.53,293.0421,294.2973,298.187,298.8228,299.1036,"Migori",1538,"2292",0.66474,"2015",19.53,25.187,0.4418792676,1.79175946922805,6.32076829425058,2.74507479158206,1,5,17,555,4.8,1.6,0.693147180559945,1.79175946922805,2.89037175789616,6.32076829425058,"Control",2.02682992362658,1.43120215208209,-0.602102217655067,-0.842567500408503,0.66474,25.187,19.53,9,2,3.2,1.242453324894,4.60557002607337
"farmer_430","Migori",2014,"LR","p",0,22,4.6,2013,"SR","FinalCoordinates",335,335,5,2,21,64,0,0,237,293.96,1356.975,66,152,86,46,40,389.71,62,24.16,9,0.209,294.6,291.5,297.75,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,4,6,291.6877,293.0265,293.3331,293.8774,294.9347,295.798,296.1672,296.6739,"Migori",1389,"2293",0.38971,"2014",20.3331,22.798,0.1518738841,0,3.13549421592915,1.36172783601759,0,9,22,777,4.6,2.3,0,2.30258509299405,3.13549421592915,6.65672652417839,"PPT",-0.0651951180172688,-0.234700920024804,0.639922708713802,0.0713020851887627,0.38971,22.798,20.3331,4,6,3.45,1.15129254649702,4.89611037005377
"farmer_430","Migori",2014,"LR","c",9,777,2.3,2013,"SR","FinalCoordinates",335,335,5,2,21,64,0,0,237,293.96,1356.975,66,152,86,46,40,389.71,62,24.16,9,0.209,294.6,291.5,297.75,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,4,6,291.6877,293.0265,293.3331,293.8774,294.9347,295.798,296.1672,296.6739,"Migori",1389,"2294",0.38971,"2014",20.3331,22.798,0.1518738841,2.30258509299405,6.65672652417839,2.89097959698969,0,9,22,777,4.6,2.3,0,2.30258509299405,3.13549421592915,6.65672652417839,"Control",-0.0651951180172688,-0.234700920024804,0.639922708713802,0.0713020851887627,0.38971,22.798,20.3331,4,6,3.45,1.15129254649702,4.89611037005377
"farmer_244","Migori",2007,"SR","p",9,76,4.24,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,1,292.17,1468.901,290,351,61,24,37,225.41,41,14.02,6,0.279,293.66,290.75,296,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,9,1,291.0128,291.3859,291.7643,292.705,294.4917,295.0015,295.1854,295.3694,"Migori",1535,"2295",0.22541,"2007",18.7643,22.0015,0.0508096681,2.30258509299405,4.34380542185368,1.88649072517248,9,26,76,1512,4.24,2.35,2.30258509299405,3.29583686600433,4.34380542185368,7.32184971378836,"PPT",-0.762682747012363,1.43120215208209,-0.912608449247284,-1.71387859702385,0.287512,21.4041,18.72604,5.8,1.8,2.8926666667,2.47549092929498,4.47439825814571
"farmer_244","Migori",2007,"SR","c",26,1512,2.35,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,1,292.17,1468.901,290,351,61,24,37,225.41,41,14.02,6,0.279,293.66,290.75,296,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,9,1,291.0128,291.3859,291.7643,292.705,294.4917,295.0015,295.1854,295.3694,"Migori",1535,"2296",0.22541,"2007",18.7643,22.0015,0.0508096681,3.29583686600433,7.32184971378836,3.17983892802319,9,26,76,1512,4.24,2.35,2.30258509299405,3.29583686600433,4.34380542185368,7.32184971378836,"Control",-0.762682747012363,1.43120215208209,-0.912608449247284,-1.71387859702385,0.287512,21.4041,18.72604,5.8,1.8,2.8926666667,2.47549092929498,4.47439825814571
"farmer_244","Migori",2008,"LR","p",14,69,4.29,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,200,292.67,1468.901,68,154,86,48,38,503.61,56,21.69,6,0.2454,293.58,290.75,295.25,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,291.2905,291.7905,292.2185,292.9212,294.1149,294.4347,294.6419,294.9617,"Migori",1535,"2297",0.50361,"2008",19.2185,21.4347,0.2536230321,2.70805020110221,4.24849524204936,1.84509804001426,14,47,69,498,4.29,1.17,2.70805020110221,3.87120101090789,4.24849524204936,6.21260609575152,"PPT",-1.25902422612652,-0.234700920024804,0.950428940306019,-1.19703192067187,0.57346,21.85305,19.388975,4.25,9,3.096,2.7781576334398,4.24548827842313
"farmer_244","Migori",2008,"LR","c",47,498,1.17,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,200,292.67,1468.901,68,154,86,48,38,503.61,56,21.69,6,0.2454,293.58,290.75,295.25,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,291.2905,291.7905,292.2185,292.9212,294.1149,294.4347,294.6419,294.9617,"Migori",1535,"2298",0.50361,"2008",19.2185,21.4347,0.2536230321,3.87120101090789,6.21260609575152,2.69810054562339,14,47,69,498,4.29,1.17,2.70805020110221,3.87120101090789,4.24849524204936,6.21260609575152,"Control",-1.25902422612652,-0.234700920024804,0.950428940306019,-1.19703192067187,0.57346,21.85305,19.388975,4.25,9,3.096,2.7781576334398,4.24548827842313
"farmer_244","Migori",2008,"SR","p",6,9,3.94,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,200,292.67,1468.901,290,351,61,30,31,210.42,40,15.31,5,0.2351,293.17,291.5,294.75,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,291.5,291.5,291.5,292.4077,293.7838,294.1644,294.3303,294.4572,"Migori",1535,"2299",0.21042,"2008",18.5,21.1644,0.0442765764,1.94591014905531,2.30258509299405,1,6,33,9,160,3.94,1.6,1.94591014905531,3.52636052461616,2.30258509299405,5.08140436498446,"PPT",-1.49572341773656,-0.234700920024804,-0.29159598606285,-2.01463283867911,0.287512,21.4041,18.72604,5.8,1.8,2.8926666667,2.47549092929498,4.47439825814571
"farmer_244","Migori",2008,"SR","c",33,160,1.6,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,200,292.67,1468.901,290,351,61,30,31,210.42,40,15.31,5,0.2351,293.17,291.5,294.75,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,291.5,291.5,291.5,292.4077,293.7838,294.1644,294.3303,294.4572,"Migori",1535,"2300",0.21042,"2008",18.5,21.1644,0.0442765764,3.52636052461616,5.08140436498446,2.20682587603185,6,33,9,160,3.94,1.6,1.94591014905531,3.52636052461616,2.30258509299405,5.08140436498446,"Control",-1.49572341773656,-0.234700920024804,-0.29159598606285,-2.01463283867911,0.287512,21.4041,18.72604,5.8,1.8,2.8926666667,2.47549092929498,4.47439825814571
"farmer_244","Migori",2009,"LR","p",4,28,4.02,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,359,292.69,1468.901,68,154,86,57,29,535.97,44,23.11,5,0.2083,293.95,290.5,296.75,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,291.3258,291.8639,292.452,292.9775,294.6416,295.5488,295.9179,296.212,"Migori",1535,"2301",0.53597,"2009",19.452,22.5488,0.2872638409,1.6094379124341,3.36729582998647,1.46239799789896,4,43,28,283,4.02,2.1,1.6094379124341,3.78418963391826,3.36729582998647,5.64897423816121,"PPT",-0.283417236216344,0.0984796943965747,0.950428940306019,-0.931325846413435,0.57346,21.85305,19.388975,4.25,9,3.096,2.7781576334398,4.24548827842313
"farmer_244","Migori",2009,"LR","c",43,283,2.1,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,359,292.69,1468.901,68,154,86,57,29,535.97,44,23.11,5,0.2083,293.95,290.5,296.75,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,291.3258,291.8639,292.452,292.9775,294.6416,295.5488,295.9179,296.212,"Migori",1535,"2302",0.53597,"2009",19.452,22.5488,0.2872638409,3.78418963391826,5.64897423816121,2.45331834004704,4,43,28,283,4.02,2.1,1.6094379124341,3.78418963391826,3.36729582998647,5.64897423816121,"Control",-0.283417236216344,0.0984796943965747,0.950428940306019,-0.931325846413435,0.57346,21.85305,19.388975,4.25,9,3.096,2.7781576334398,4.24548827842313
"farmer_244","Migori",2009,"SR","p",8,35,2.88,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,359,292.69,1468.901,290,351,61,35,26,316.1,32,15.24,6,0.2084,293.57,291.25,296.75,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,291.3821,291.762,292.2575,292.5934,293.8982,295.3571,295.9902,296.5628,"Migori",1535,"2303",0.3161,"2009",19.2575,22.3571,0.09991921,2.19722457733622,3.58351893845611,1.55630250076729,8,28,35,436,2.88,1.17,2.19722457733622,3.36729582998647,3.58351893845611,6.07993319509559,"PPT",-0.451287140144003,1.09802153766071,-0.912608449247284,-1.1526527476694,0.287512,21.4041,18.72604,5.8,1.8,2.8926666667,2.47549092929498,4.47439825814571
"farmer_244","Migori",2009,"SR","c",28,436,1.17,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,359,292.69,1468.901,290,351,61,35,26,316.1,32,15.24,6,0.2084,293.57,291.25,296.75,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,291.3821,291.762,292.2575,292.5934,293.8982,295.3571,295.9902,296.5628,"Migori",1535,"2304",0.3161,"2009",19.2575,22.3571,0.09991921,3.36729582998647,6.07993319509559,2.64048143697042,8,28,35,436,2.88,1.17,2.19722457733622,3.36729582998647,3.58351893845611,6.07993319509559,"Control",-0.451287140144003,1.09802153766071,-0.912608449247284,-1.1526527476694,0.287512,21.4041,18.72604,5.8,1.8,2.8926666667,2.47549092929498,4.47439825814571
"farmer_244","Migori",2010,"LR","p",1,18,5,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,332,292.91,1468.901,68,154,86,51,35,617.85,47,23.77,6,0.2977,294.03,291.25,296,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,292.2675,292.5148,292.6669,293.2946,294.5593,295.2012,295.4865,295.6577,"Migori",1535,"2305",0.61785,"2010",19.6669,22.2012,0.3817386225,0.693147180559945,2.94443897916644,1.27875360095283,1,34,18,259,5,1.9,0.693147180559945,3.55534806148941,2.94443897916644,5.56068163101553,"PPT",-0.587807317620914,0.764840923239332,1.26093517189824,-0.686785223894639,0.57346,21.85305,19.388975,4.25,9,3.096,2.7781576334398,4.24548827842313
"farmer_244","Migori",2010,"LR","c",34,259,1.9,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,332,292.91,1468.901,68,154,86,51,35,617.85,47,23.77,6,0.2977,294.03,291.25,296,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,292.2675,292.5148,292.6669,293.2946,294.5593,295.2012,295.4865,295.6577,"Migori",1535,"2306",0.61785,"2010",19.6669,22.2012,0.3817386225,3.55534806148941,5.56068163101553,2.41497334797082,1,34,18,259,5,1.9,0.693147180559945,3.55534806148941,2.94443897916644,5.56068163101553,"Control",-0.587807317620914,0.764840923239332,1.26093517189824,-0.686785223894639,0.57346,21.85305,19.388975,4.25,9,3.096,2.7781576334398,4.24548827842313
"farmer_244","Migori",2011,"SR","p",2,21,4.05,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,335,292.19,1468.901,290,351,61,40,21,401.37,38,17.97,7,0.2454,292.46,290.25,295,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,290.3831,290.7635,291.3436,291.8333,292.8604,293.2502,293.4404,293.8589,"Migori",1535,"2307",0.40137,"2011",18.3436,20.2502,0.1610978769,1.09861228866811,3.09104245335832,1.34242268082221,2,13,21,345,4.05,2.506666667,1.09861228866811,2.63905732961526,3.09104245335832,5.84643877505772,"PPT",-2.29627984011864,-0.567881534446183,-0.29159598606285,-2.19260470169421,0.287512,21.4041,18.72604,5.8,1.8,2.8926666667,2.47549092929498,4.47439825814571
"farmer_244","Migori",2011,"SR","c",13,345,2.506666667,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,335,292.19,1468.901,290,351,61,40,21,401.37,38,17.97,7,0.2454,292.46,290.25,295,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,290.3831,290.7635,291.3436,291.8333,292.8604,293.2502,293.4404,293.8589,"Migori",1535,"2308",0.40137,"2011",18.3436,20.2502,0.1610978769,2.63905732961526,5.84643877505772,2.53907609879278,2,13,21,345,4.05,2.506666667,1.09861228866811,2.63905732961526,3.09104245335832,5.84643877505772,"Control",-2.29627984011864,-0.567881534446183,-0.29159598606285,-2.19260470169421,0.287512,21.4041,18.72604,5.8,1.8,2.8926666667,2.47549092929498,4.47439825814571
"farmer_244","Migori",2012,"SR","p",3,6,4.32,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,187,292.34,1468.901,290,351,61,35,26,284.26,32,16.66,5,0.2882,293.18,291,295,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,291,291.2563,291.7648,292.4134,293.8268,294.2473,294.3994,294.4755,"Migori",1535,"2309",0.28426,"2012",18.7648,21.2473,0.0808037476,1.38629436111989,1.94591014905531,0.845098040014257,3,19,6,171,4.32,1.87,1.38629436111989,2.99573227355399,1.94591014905531,5.14749447681345,"PPT",-1.42312866011736,0.0984796943965747,-0.912608449247284,-1.71330963326742,0.287512,21.4041,18.72604,5.8,1.8,2.8926666667,2.47549092929498,4.47439825814571
"farmer_244","Migori",2012,"SR","c",19,171,1.87,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,187,292.34,1468.901,290,351,61,35,26,284.26,32,16.66,5,0.2882,293.18,291,295,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,291,291.2563,291.7648,292.4134,293.8268,294.2473,294.3994,294.4755,"Migori",1535,"2310",0.28426,"2012",18.7648,21.2473,0.0808037476,2.99573227355399,5.14749447681345,2.23552844690755,3,19,6,171,4.32,1.87,1.38629436111989,2.99573227355399,1.94591014905531,5.14749447681345,"Control",-1.42312866011736,0.0984796943965747,-0.912608449247284,-1.71330963326742,0.287512,21.4041,18.72604,5.8,1.8,2.8926666667,2.47549092929498,4.47439825814571
"farmer_244","Migori",2013,"LR","p",8,2,4.533333333,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,338,292.57,1468.901,68,154,86,57,29,636.41,54,24.13,7,0.1688,293.39,291.25,295.75,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1,14,291.7635,291.8941,292.2185,292.7365,293.723,294.2275,294.4797,294.9662,"Migori",1535,"2311",0.63641,"2013",19.2185,21.2275,0.4050176881,2.19722457733622,1.09861228866811,0.477121254719662,8,44,2,131,4.533333333,1.754666667,2.19722457733622,3.80666248977032,1.09861228866811,4.88280192258637,"PPT",-1.44046733564038,-1.23424276328894,3.12397256145154,-1.19703192067187,0.57346,21.85305,19.388975,4.25,9,3.096,2.7781576334398,4.24548827842313
"farmer_244","Migori",2013,"LR","c",44,131,1.754666667,2007,"LR","FinalCoordinates",347,347,14,2,22,66,0,0,338,292.57,1468.901,68,154,86,57,29,636.41,54,24.13,7,0.1688,293.39,291.25,295.75,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1,14,291.7635,291.8941,292.2185,292.7365,293.723,294.2275,294.4797,294.9662,"Migori",1535,"2312",0.63641,"2013",19.2185,21.2275,0.4050176881,3.80666248977032,4.88280192258637,2.12057393120585,8,44,2,131,4.533333333,1.754666667,2.19722457733622,3.80666248977032,1.09861228866811,4.88280192258637,"Control",-1.44046733564038,-1.23424276328894,3.12397256145154,-1.19703192067187,0.57346,21.85305,19.388975,4.25,9,3.096,2.7781576334398,4.24548827842313
"farmer_670","Migori",2007,"SR","p",16,141,4.45,2007,"LR","FinalCoordinates",349,349,14,2,22,65,0,0,1,292.49,1411.307,290,351,61,24,37,225.41,41,14.02,6,0.279,294.01,291,296.25,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,9,1,291.1997,291.762,292.1404,292.9182,294.994,295.3724,295.6194,295.8716,"Migori",1445,"2313",0.22541,"2007",19.1404,22.3724,0.0508096681,2.83321334405622,4.95582705760126,2.15228834438306,16,53,141,536,4.45,2.15,2.83321334405622,3.98898404656427,4.95582705760126,6.28599809450886,"PPT",-0.437889072694358,1.43120215208209,-0.912608449247284,-1.28590405942812,0.287512,21.7362,19.02298,5.8,1.8,3.2323333333,2.51129625968586,4.67988344979975
"farmer_670","Migori",2007,"SR","c",53,536,2.15,2007,"LR","FinalCoordinates",349,349,14,2,22,65,0,0,1,292.49,1411.307,290,351,61,24,37,225.41,41,14.02,6,0.279,294.01,291,296.25,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,9,1,291.1997,291.762,292.1404,292.9182,294.994,295.3724,295.6194,295.8716,"Migori",1445,"2314",0.22541,"2007",19.1404,22.3724,0.0508096681,3.98898404656427,6.28599809450886,2.72997428569956,16,53,141,536,4.45,2.15,2.83321334405622,3.98898404656427,4.95582705760126,6.28599809450886,"Control",-0.437889072694358,1.43120215208209,-0.912608449247284,-1.28590405942812,0.287512,21.7362,19.02298,5.8,1.8,3.2323333333,2.51129625968586,4.67988344979975
"farmer_670","Migori",2008,"LR","p",10,66,3,2007,"LR","FinalCoordinates",349,349,14,2,22,65,0,0,309,292.98,1411.307,68,154,86,48,38,503.61,56,21.69,6,0.2454,294.03,291,296,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,291.4354,292.041,292.5766,293.3574,294.5786,294.984,295.1842,295.4645,"Migori",1445,"2315",0.50361,"2008",19.5766,21.984,0.2536230321,2.39789527279837,4.20469261939097,1.82607480270083,10,54,66,504,3,1.5,2.39789527279837,4.00733318523247,4.20469261939097,6.22455842927536,"PPT",-0.778007333964583,-0.234700920024804,0.950428940306019,-0.78954007830809,0.57346,22.2525,19.691325,4.25,9,2.759333333375,2.97013284697318,4.08162771075468
"farmer_670","Migori",2008,"LR","c",54,504,1.5,2007,"LR","FinalCoordinates",349,349,14,2,22,65,0,0,309,292.98,1411.307,68,154,86,48,38,503.61,56,21.69,6,0.2454,294.03,291,296,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,291.4354,292.041,292.5766,293.3574,294.5786,294.984,295.1842,295.4645,"Migori",1445,"2316",0.50361,"2008",19.5766,21.984,0.2536230321,4.00733318523247,6.22455842927536,2.70329137811866,10,54,66,504,3,1.5,2.39789527279837,4.00733318523247,4.20469261939097,6.22455842927536,"Control",-0.778007333964583,-0.234700920024804,0.950428940306019,-0.78954007830809,0.57346,22.2525,19.691325,4.25,9,2.759333333375,2.97013284697318,4.08162771075468
"farmer_670","Migori",2008,"SR","p",3,24,2.42,2007,"LR","FinalCoordinates",349,349,14,2,22,65,0,0,309,292.98,1411.307,290,351,61,30,31,210.42,40,15.31,5,0.2351,293.49,291.75,295,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,291.75,291.75,291.75,292.6577,294.0988,294.4958,294.6487,294.7235,"Migori",1445,"2317",0.21042,"2008",18.75,21.4958,0.0442765764,1.38629436111989,3.2188758248682,1.39794000867204,3,29,24,259,2.42,1.32,1.38629436111989,3.40119738166216,3.2188758248682,5.56068163101553,"PPT",-1.20551952539637,-0.234700920024804,-0.29159598606285,-1.73015096045808,0.287512,21.7362,19.02298,5.8,1.8,3.2323333333,2.51129625968586,4.67988344979975
"farmer_670","Migori",2008,"SR","c",29,259,1.32,2007,"LR","FinalCoordinates",349,349,14,2,22,65,0,0,309,292.98,1411.307,290,351,61,30,31,210.42,40,15.31,5,0.2351,293.49,291.75,295,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,291.75,291.75,291.75,292.6577,294.0988,294.4958,294.6487,294.7235,"Migori",1445,"2318",0.21042,"2008",18.75,21.4958,0.0442765764,3.40119738166216,5.56068163101553,2.41497334797082,3,29,24,259,2.42,1.32,1.38629436111989,3.40119738166216,3.2188758248682,5.56068163101553,"Control",-1.20551952539637,-0.234700920024804,-0.29159598606285,-1.73015096045808,0.287512,21.7362,19.02298,5.8,1.8,3.2323333333,2.51129625968586,4.67988344979975
"farmer_670","Migori",2009,"LR","p",9,31,4.54,2007,"LR","FinalCoordinates",349,349,14,2,22,65,0,0,359,293.04,1411.307,68,154,86,57,29,535.97,44,23.11,5,0.2083,294.32,290.75,297,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,291.5758,292.1139,292.702,293.3463,295.2858,296.0365,296.462,296.731,"Migori",1445,"2319",0.53597,"2009",19.702,23.0365,0.2872638409,2.30258509299405,3.46573590279973,1.50514997831991,9,31,31,145,4.54,1.08,2.30258509299405,3.46573590279973,3.46573590279973,4.98360662170834,"PPT",0.143657109873912,0.0984796943965747,0.950428940306019,-0.646843968192406,0.57346,22.2525,19.691325,4.25,9,2.759333333375,2.97013284697318,4.08162771075468
